Date,Meal,Food_Item,Calories,Protein_g,Carbs_g,Fat_g,Meal_Time,Water_ml
2024-06-21,Dinner,Roti,493.0,17.2,79.5,35.0,20:30,1810.0
2024-06-22,Breakfast,Eggs,284.0,17.6,60.3,,08:00,
2024-06-22,Lunch,,,,,,,
2024-06-22,Supper,Sprouts,290.0,29.0,,32.1,17:00,
2024-06-22,Dinner,Soup,483.0,31.4,57.0,30.6,20:30,1329.0
2024-06-23,Breakfast,Smoothie,317.0,,56.9,25.1,08:00,351.0
2024-06-23,Lunch,Salad,552.0,25.0,80.7,8.8,13:00,77.0
2024-06-23,Supper,Fruit,538.0,42.3,68.1,34.8,17:00,162.0
2024-06-23,Dinner,Soup,665.0,10.9,70.4,13.0,20:30,2850.0
2024-06-24,Breakfast,Smoothie,383.0,32.2,57.9,30.3,,186.0
2024-06-24,Lunch,Salad,589.0,13.4,45.0,32.2,13:00,780.0
2024-06-24,Supper,Fruit,361.0,13.7,79.1,28.6,17:00,
2024-06-24,Dinner,,,,,,,
2024-06-25,Breakfast,Smoothie,645.0,24.6,72.3,20.1,08:00,1909.0
2024-06-25,Lunch,Dal,671.0,41.5,,,,580.0
2024-06-25,Supper,Fruit,275.0,40.7,57.4,14.0,17:00,436.0
2024-06-25,Dinner,,,,,,,
2024-06-26,Breakfast,Toast,547.0,32.9,69.6,34.0,08:00,346.0
2024-06-26,Lunch,Chicken,585.0,26.4,37.7,10.5,13:00,210.0
2024-06-26,Supper,Yogurt,493.0,,71.4,18.7,17:00,928.0
2024-06-26,Dinner,,,,,,,
2024-06-27,Breakfast,Pancakes,503.0,38.8,36.9,17.0,08:00,33.0
2024-06-27,Lunch,Rice,692.0,35.3,72.1,24.0,13:00,982.0
2024-06-27,Supper,Sprouts,360.0,31.6,79.3,21.6,17:00,401.0
2024-06-27,Dinner,Fish,311.0,41.9,67.4,20.8,20:30,
2024-06-28,Breakfast,Oats,328.0,38.5,32.4,20.5,08:00,609.0
2024-06-28,Lunch,Chicken,413.0,24.6,39.1,16.4,13:00,408.0
2024-06-28,Supper,,,,,,,
2024-06-28,Dinner,Roti,431.0,11.2,61.5,29.3,20:30,510.0
2024-06-29,Breakfast,Poha,329.0,44.0,60.2,25.6,,
2024-06-29,Lunch,Dal,383.0,26.0,85.8,27.7,13:00,486.0
2024-06-29,Supper,Nuts,599.0,13.2,,,17:00,1869.0
2024-06-29,Dinner,Khichdi,374.0,34.3,48.6,23.0,20:30,57.0
2024-06-30,Breakfast,,,,,,,
2024-06-30,Lunch,Paneer,260.0,27.2,32.6,27.8,,727.0
2024-06-30,Supper,,,,,,,
2024-06-30,Dinner,Vegetables,515.0,39.4,,23.2,20:30,
2024-07-01,Breakfast,Pancakes,254.0,43.0,63.5,10.3,08:00,48.0
2024-07-01,Lunch,Chicken,477.0,34.4,82.6,13.4,13:00,1039.0
2024-07-01,Supper,Fruit,553.0,33.8,78.1,8.3,17:00,376.0
2024-07-01,Dinner,Fish,631.0,28.8,88.8,14.6,20:30,984.0
2024-07-02,Breakfast,,,,,,,
2024-07-02,Lunch,Salad,253.0,23.6,58.2,33.7,13:00,695.0
2024-07-02,Supper,Sprouts,328.0,20.8,58.5,18.2,17:00,246.0
2024-07-02,Dinner,Fish,279.0,,40.3,11.9,20:30,1891.0
2024-07-03,Breakfast,,,,,,,
2024-07-03,Lunch,Paneer,270.0,,30.8,13.5,,375.0
2024-07-03,Supper,Yogurt,290.0,21.7,76.9,27.6,17:00,1986.0
2024-07-03,Dinner,,,,,,,
2024-07-04,Breakfast,Toast,270.0,22.5,77.4,33.8,08:00,77.0
2024-07-04,Lunch,,,,,,,
2024-07-04,Supper,Yogurt,664.0,,88.3,20.3,17:00,688.0
2024-07-04,Dinner,,,,,,,
2024-07-05,Breakfast,Toast,277.0,,50.4,30.0,08:00,218.0
2024-07-05,Lunch,Dal,496.0,42.1,86.6,15.4,13:00,
2024-07-05,Supper,Nuts,452.0,17.9,41.0,29.3,17:00,760.0
2024-07-05,Dinner,Fish,597.0,44.6,,32.0,20:30,
2024-07-06,Breakfast,Oats,502.0,,85.3,18.6,08:00,221.0
2024-07-06,Lunch,,,,,,,
2024-07-06,Supper,Yogurt,671.0,13.6,37.2,32.8,17:00,984.0
2024-07-06,Dinner,,,,,,,
2024-07-07,Breakfast,,,,,,,
2024-07-07,Lunch,Curd,460.0,16.6,45.8,30.2,13:00,106.0
2024-07-07,Supper,Sandwich,392.0,28.1,69.6,12.5,17:00,514.0
2024-07-07,Dinner,Roti,420.0,40.8,72.8,16.5,20:30,1837.0
2024-07-08,Breakfast,Pancakes,513.0,36.2,85.2,10.5,08:00,38.0
2024-07-08,Lunch,Rice,508.0,25.7,46.2,15.6,13:00,509.0
2024-07-08,Supper,Fruit,507.0,,78.6,16.6,17:00,1084.0
2024-07-08,Dinner,Tofu,542.0,11.0,59.2,10.6,,1635.0
2024-07-09,Breakfast,,,,,,,
2024-07-09,Lunch,Chicken,297.0,32.6,34.0,14.0,13:00,1938.0
2024-07-09,Supper,Nuts,664.0,16.5,86.2,20.5,17:00,749.0
2024-07-09,Dinner,Soup,393.0,25.6,,11.9,,400.0
2024-07-10,Breakfast,Oats,346.0,40.9,58.2,31.7,08:00,204.0
2024-07-10,Lunch,Rice,466.0,24.1,29.0,16.4,13:00,681.0
2024-07-10,Supper,,,,,,,
2024-07-10,Dinner,Khichdi,621.0,38.7,36.6,20.4,20:30,
2024-07-11,Breakfast,Smoothie,309.0,35.8,82.2,,08:00,656.0
2024-07-11,Lunch,Curd,285.0,15.4,55.7,10.5,13:00,515.0
2024-07-11,Supper,,,,,,,
2024-07-11,Dinner,Fish,512.0,38.5,68.5,34.7,20:30,521.0
2024-07-12,Breakfast,,,,,,,
2024-07-12,Lunch,Chicken,306.0,,70.9,,13:00,1353.0
2024-07-12,Supper,Fruit,689.0,10.7,66.8,8.9,17:00,119.0
2024-07-12,Dinner,Tofu,681.0,39.1,83.7,18.6,20:30,265.0
2024-07-13,Breakfast,,,,,,,
2024-07-13,Lunch,Curd,318.0,44.5,45.2,22.0,13:00,71.0
2024-07-13,Supper,,,,,,,
2024-07-13,Dinner,Fish,396.0,43.7,80.0,18.5,20:30,334.0
2024-07-14,Breakfast,Toast,307.0,,68.3,12.6,,28.0
2024-07-14,Lunch,,,,,,,
2024-07-14,Supper,Sandwich,671.0,14.6,40.3,22.5,17:00,1438.0
2024-07-14,Dinner,,,,,,,
2024-07-15,Breakfast,Toast,578.0,39.6,65.0,23.0,08:00,1916.0
2024-07-15,Lunch,,,,,,,
2024-07-15,Supper,,,,,,,
2024-07-15,Dinner,Khichdi,629.0,16.4,33.0,21.1,20:30,
2024-07-16,Breakfast,Smoothie,624.0,32.8,36.4,32.8,08:00,2049.0
2024-07-16,Lunch,,,,,,,
2024-07-16,Supper,Sandwich,329.0,24.5,52.8,,17:00,154.0
2024-07-16,Dinner,,,,,,,
2024-07-17,Breakfast,Oats,684.0,34.3,77.7,15.5,08:00,
2024-07-17,Lunch,Salad,490.0,37.3,37.6,26.9,13:00,184.0
2024-07-17,Supper,Sprouts,324.0,28.0,67.2,20.4,17:00,1552.0
2024-07-17,Dinner,,,,,,,
2024-07-18,Breakfast,Toast,653.0,28.5,75.1,23.0,08:00,
2024-07-18,Lunch,,,,,,,
2024-07-18,Supper,Yogurt,644.0,17.6,50.3,16.4,17:00,498.0
2024-07-18,Dinner,,,,,,,
2024-07-19,Breakfast,Oats,266.0,23.3,80.0,,08:00,
2024-07-19,Lunch,,,,,,,
2024-07-19,Supper,Sandwich,594.0,12.1,30.9,15.1,17:00,949.0
2024-07-19,Dinner,Tofu,297.0,34.3,85.2,,20:30,203.0
2024-07-20,Breakfast,Toast,339.0,,38.4,13.4,08:00,1329.0
2024-07-20,Lunch,,,,,,,
2024-07-20,Supper,Fruit,447.0,11.8,87.3,12.5,17:00,583.0
2024-07-20,Dinner,,,,,,,
2024-07-21,Breakfast,Pancakes,645.0,,,21.4,08:00,712.0
2024-07-21,Lunch,Paneer,466.0,31.4,64.3,20.9,13:00,6.0
2024-07-21,Supper,,,,,,,
2024-07-21,Dinner,,,,,,,
2024-07-22,Breakfast,,,,,,,
2024-07-22,Lunch,Chicken,616.0,,25.5,14.8,13:00,1263.0
2024-07-22,Supper,Sandwich,442.0,19.9,74.1,27.0,17:00,548.0
2024-07-22,Dinner,,,,,,,
2024-07-23,Breakfast,,,,,,,
2024-07-23,Lunch,,,,,,,
2024-07-23,Supper,Fruit,532.0,23.5,71.3,17.7,,628.0
2024-07-23,Dinner,Roti,399.0,10.8,49.6,13.8,20:30,864.0
2024-07-24,Breakfast,Smoothie,379.0,39.7,87.3,31.0,08:00,311.0
2024-07-24,Lunch,Dal,420.0,,69.6,20.9,13:00,696.0
2024-07-24,Supper,,,,,,,
2024-07-24,Dinner,Tofu,556.0,28.1,54.3,33.1,20:30,269.0
2024-07-25,Breakfast,Eggs,698.0,,88.7,15.6,08:00,1204.0
2024-07-25,Lunch,Rice,289.0,23.7,81.1,25.6,13:00,304.0
2024-07-25,Supper,Yogurt,683.0,35.6,37.9,33.3,17:00,623.0
2024-07-25,Dinner,Fish,475.0,38.7,66.1,26.1,20:30,304.0
2024-07-26,Breakfast,Pancakes,507.0,24.6,80.9,34.2,08:00,471.0
2024-07-26,Lunch,,,,,,,
2024-07-26,Supper,Fruit,607.0,14.0,73.4,27.0,17:00,611.0
2024-07-26,Dinner,Soup,321.0,18.1,58.3,26.4,20:30,1492.0
2024-07-27,Breakfast,Oats,423.0,19.3,39.4,17.5,08:00,26.0
2024-07-27,Lunch,Chicken,455.0,20.2,26.3,,13:00,358.0
2024-07-27,Supper,Yogurt,557.0,,37.1,23.2,17:00,1267.0
2024-07-27,Dinner,Tofu,477.0,39.2,55.5,16.7,,1742.0
2024-07-28,Breakfast,Oats,408.0,37.2,,22.3,08:00,
2024-07-28,Lunch,Dal,344.0,,32.2,26.9,13:00,791.0
2024-07-28,Supper,Yogurt,494.0,20.7,51.4,8.6,17:00,728.0
2024-07-28,Dinner,Soup,255.0,,52.2,18.5,20:30,78.0
2024-07-29,Breakfast,Oats,590.0,,60.5,22.4,08:00,
2024-07-29,Lunch,Paneer,296.0,16.4,58.8,,13:00,1173.0
2024-07-29,Supper,Sprouts,662.0,21.9,25.8,,17:00,108.0
2024-07-29,Dinner,Soup,325.0,,66.3,13.6,20:30,
2024-07-30,Breakfast,Oats,398.0,,79.7,25.6,08:00,456.0
2024-07-30,Lunch,,,,,,,
2024-07-30,Supper,Fruit,511.0,,33.9,21.6,17:00,464.0
2024-07-30,Dinner,Tofu,438.0,34.4,32.9,21.1,20:30,1109.0
2024-07-31,Breakfast,Poha,321.0,14.3,75.9,30.8,08:00,293.0
2024-07-31,Lunch,Paneer,586.0,,86.1,32.7,13:00,1454.0
2024-07-31,Supper,Sprouts,415.0,,62.4,12.6,17:00,154.0
2024-07-31,Dinner,Roti,412.0,26.1,25.5,25.0,20:30,432.0
2024-08-01,Breakfast,Toast,496.0,41.9,,,08:00,356.0
2024-08-01,Lunch,Paneer,441.0,35.4,29.5,31.8,13:00,1085.0
2024-08-01,Supper,,,,,,,
2024-08-01,Dinner,,,,,,,
2024-08-02,Breakfast,,,,,,,
2024-08-02,Lunch,,,,,,,
2024-08-02,Supper,Sprouts,683.0,35.4,78.7,13.5,,220.0
2024-08-02,Dinner,Khichdi,364.0,39.0,52.4,33.0,20:30,
2024-08-03,Breakfast,Pancakes,690.0,26.1,86.8,29.6,08:00,627.0
2024-08-03,Lunch,Paneer,510.0,30.0,,10.2,13:00,336.0
2024-08-03,Supper,Nuts,653.0,32.4,53.0,,17:00,752.0
2024-08-03,Dinner,Soup,537.0,30.2,74.2,28.0,20:30,274.0
2024-08-04,Breakfast,,,,,,,
2024-08-04,Lunch,Rice,269.0,,45.4,,13:00,1792.0
2024-08-04,Supper,,,,,,,
2024-08-04,Dinner,Soup,464.0,40.4,,13.4,20:30,23.0
2024-08-05,Breakfast,Poha,315.0,10.6,52.8,19.1,08:00,165.0
2024-08-05,Lunch,Curd,294.0,36.4,46.0,11.5,13:00,744.0
2024-08-05,Supper,Sandwich,310.0,,38.6,14.3,17:00,1108.0
2024-08-05,Dinner,Soup,693.0,16.6,64.9,17.1,20:30,1359.0
2024-08-06,Breakfast,Toast,580.0,13.3,86.7,,08:00,
2024-08-06,Lunch,Rice,486.0,11.0,58.8,33.5,13:00,428.0
2024-08-06,Supper,Yogurt,368.0,40.7,,10.7,17:00,456.0
2024-08-06,Dinner,Khichdi,624.0,27.9,36.6,,20:30,1615.0
2024-08-07,Breakfast,Toast,312.0,26.3,57.9,11.6,08:00,
2024-08-07,Lunch,,,,,,,
2024-08-07,Supper,Nuts,416.0,10.3,86.5,22.8,17:00,68.0
2024-08-07,Dinner,,,,,,,
2024-08-08,Breakfast,Toast,454.0,29.6,31.7,32.9,,1101.0
2024-08-08,Lunch,Dal,253.0,25.2,25.3,12.3,13:00,
2024-08-08,Supper,Fruit,601.0,41.4,63.8,,17:00,
2024-08-08,Dinner,Fish,414.0,36.2,,23.6,20:30,214.0
2024-08-09,Breakfast,Toast,350.0,32.3,53.6,27.3,08:00,551.0
2024-08-09,Lunch,Paneer,661.0,31.2,,29.1,13:00,1945.0
2024-08-09,Supper,Sprouts,435.0,34.2,83.2,26.4,17:00,188.0
2024-08-09,Dinner,Roti,285.0,35.3,75.3,27.5,20:30,755.0
2024-08-10,Breakfast,Toast,604.0,21.8,29.3,28.9,08:00,273.0
2024-08-10,Lunch,,,,,,,
2024-08-10,Supper,,,,,,,
2024-08-10,Dinner,Soup,656.0,31.3,63.0,22.2,20:30,328.0
2024-08-11,Breakfast,Eggs,311.0,28.2,48.1,25.5,08:00,1481.0
2024-08-11,Lunch,Salad,263.0,18.5,75.9,19.9,13:00,57.0
2024-08-11,Supper,,,,,,,
2024-08-11,Dinner,Khichdi,640.0,32.9,86.9,21.0,20:30,550.0
2024-08-12,Breakfast,Poha,455.0,37.1,73.7,23.3,,72.0
2024-08-12,Lunch,Rice,504.0,15.0,36.4,27.1,,326.0
2024-08-12,Supper,Yogurt,663.0,27.5,75.4,28.2,17:00,491.0
2024-08-12,Dinner,Tofu,251.0,42.1,89.7,25.7,20:30,2244.0
2024-08-13,Breakfast,Pancakes,669.0,38.6,50.1,15.0,08:00,44.0
2024-08-13,Lunch,,,,,,,
2024-08-13,Supper,Fruit,362.0,,89.1,,17:00,338.0
2024-08-13,Dinner,Tofu,635.0,21.1,41.0,12.1,20:30,1860.0
2024-08-14,Breakfast,Oats,285.0,22.2,30.5,33.7,08:00,
2024-08-14,Lunch,Salad,594.0,27.9,72.1,14.3,13:00,2536.0
2024-08-14,Supper,Sandwich,575.0,38.8,32.1,22.8,17:00,174.0
2024-08-14,Dinner,,,,,,,
2024-08-15,Breakfast,Eggs,554.0,14.9,38.6,22.9,08:00,220.0
2024-08-15,Lunch,,,,,,,
2024-08-15,Supper,,,,,,,
2024-08-15,Dinner,Fish,274.0,23.2,56.9,22.4,20:30,424.0
2024-08-16,Breakfast,Pancakes,513.0,,26.0,29.5,08:00,1356.0
2024-08-16,Lunch,Chicken,627.0,44.8,62.7,23.3,13:00,58.0
2024-08-16,Supper,Yogurt,274.0,31.6,45.3,17.5,17:00,335.0
2024-08-16,Dinner,,,,,,,
2024-08-17,Breakfast,Pancakes,369.0,29.1,69.5,27.0,,394.0
2024-08-17,Lunch,Paneer,433.0,38.3,39.3,8.3,13:00,525.0
2024-08-17,Supper,,,,,,,
2024-08-17,Dinner,Soup,409.0,13.2,71.2,18.4,20:30,1116.0
2024-08-18,Breakfast,Pancakes,284.0,43.7,67.4,29.1,08:00,451.0
2024-08-18,Lunch,,,,,,,
2024-08-18,Supper,,,,,,,
2024-08-18,Dinner,Khichdi,427.0,44.6,47.3,27.0,20:30,702.0
2024-08-19,Breakfast,,,,,,,
2024-08-19,Lunch,Rice,394.0,20.3,,27.4,13:00,
2024-08-19,Supper,,,,,,,
2024-08-19,Dinner,Soup,342.0,40.9,32.5,23.8,20:30,137.0
2024-08-20,Breakfast,Oats,633.0,15.3,,17.0,08:00,1221.0
2024-08-20,Lunch,,,,,,,
2024-08-20,Supper,Sandwich,465.0,20.2,,,17:00,1337.0
2024-08-20,Dinner,Fish,436.0,20.9,31.1,23.8,,301.0
2024-08-21,Breakfast,Toast,568.0,23.4,39.3,11.9,08:00,1028.0
2024-08-21,Lunch,,,,,,,
2024-08-21,Supper,,,,,,,
2024-08-21,Dinner,Fish,540.0,16.1,72.6,16.2,20:30,849.0
2024-08-22,Breakfast,Toast,679.0,40.5,35.2,34.6,08:00,1300.0
2024-08-22,Lunch,Salad,481.0,28.7,,23.2,13:00,43.0
2024-08-22,Supper,Sandwich,308.0,22.3,89.4,18.7,17:00,608.0
2024-08-22,Dinner,,,,,,,
2024-08-23,Breakfast,Oats,376.0,29.9,27.4,12.3,08:00,128.0
2024-08-23,Lunch,Curd,657.0,22.3,78.8,22.6,,2009.0
2024-08-23,Supper,Fruit,495.0,33.0,44.6,31.2,17:00,712.0
2024-08-23,Dinner,Tofu,660.0,19.7,85.8,24.9,20:30,133.0
2024-08-24,Breakfast,Poha,643.0,,70.9,10.2,08:00,717.0
2024-08-24,Lunch,Curd,561.0,32.2,30.6,11.8,13:00,171.0
2024-08-24,Supper,Sprouts,300.0,10.8,65.8,20.5,17:00,1801.0
2024-08-24,Dinner,Fish,514.0,10.8,,8.8,20:30,416.0
2024-08-25,Breakfast,,,,,,,
2024-08-25,Lunch,Paneer,623.0,27.0,79.5,,13:00,450.0
2024-08-25,Supper,Sandwich,609.0,25.1,83.8,9.8,17:00,576.0
2024-08-25,Dinner,,,,,,,
2024-08-26,Breakfast,,,,,,,
2024-08-26,Lunch,Curd,629.0,,53.1,24.5,13:00,937.0
2024-08-26,Supper,Yogurt,299.0,34.2,31.9,19.0,17:00,580.0
2024-08-26,Dinner,Khichdi,514.0,44.7,50.3,29.4,,166.0
2024-08-27,Breakfast,,,,,,,
2024-08-27,Lunch,Dal,298.0,34.7,33.9,21.8,,533.0
2024-08-27,Supper,Yogurt,399.0,15.6,50.0,17.8,17:00,414.0
2024-08-27,Dinner,Fish,627.0,15.4,33.3,25.9,20:30,301.0
2024-08-28,Breakfast,Pancakes,332.0,19.2,40.9,27.8,08:00,229.0
2024-08-28,Lunch,Rice,489.0,,32.8,24.3,13:00,16.0
2024-08-28,Supper,Sandwich,368.0,31.1,86.9,34.4,17:00,2677.0
2024-08-28,Dinner,Fish,320.0,39.8,40.1,21.0,20:30,409.0
2024-08-29,Breakfast,Oats,540.0,36.3,81.5,34.6,08:00,420.0
2024-08-29,Lunch,Paneer,323.0,38.8,77.2,17.2,,143.0
2024-08-29,Supper,Sandwich,365.0,13.2,73.0,27.3,17:00,529.0
2024-08-29,Dinner,,,,,,,
2024-08-30,Breakfast,Eggs,379.0,33.2,48.9,33.5,08:00,338.0
2024-08-30,Lunch,Paneer,349.0,25.1,46.0,25.7,13:00,729.0
2024-08-30,Supper,,,,,,,
2024-08-30,Dinner,Soup,526.0,,58.4,8.7,20:30,745.0
2024-08-31,Breakfast,,,,,,,
2024-08-31,Lunch,,,,,,,
2024-08-31,Supper,Sandwich,485.0,37.4,37.3,9.0,17:00,524.0
2024-08-31,Dinner,Fish,299.0,32.3,56.0,15.9,20:30,399.0
2024-09-01,Breakfast,,,,,,,
2024-09-01,Lunch,,,,,,,
2024-09-01,Supper,Fruit,456.0,17.9,33.3,21.0,17:00,
2024-09-01,Dinner,Roti,676.0,,,,20:30,432.0
2024-09-02,Breakfast,,,,,,,
2024-09-02,Lunch,Paneer,390.0,43.2,48.5,27.8,13:00,384.0
2024-09-02,Supper,Sprouts,592.0,45.0,46.3,19.4,17:00,708.0
2024-09-02,Dinner,,,,,,,
2024-09-03,Breakfast,,,,,,,
2024-09-03,Lunch,Dal,313.0,,48.1,8.2,13:00,1293.0
2024-09-03,Supper,Nuts,669.0,44.7,70.6,21.9,17:00,94.0
2024-09-03,Dinner,,,,,,,
2024-09-04,Breakfast,Smoothie,641.0,20.4,61.6,,08:00,264.0
2024-09-04,Lunch,Dal,617.0,,68.8,26.2,13:00,1155.0
2024-09-04,Supper,Sandwich,408.0,14.7,57.7,13.6,,126.0
2024-09-04,Dinner,Khichdi,344.0,40.6,,27.8,20:30,
2024-09-05,Breakfast,Pancakes,530.0,,81.1,15.0,08:00,903.0
2024-09-05,Lunch,,,,,,,
2024-09-05,Supper,Fruit,658.0,34.2,63.7,,17:00,104.0
2024-09-05,Dinner,,,,,,,
2024-09-06,Breakfast,Eggs,576.0,20.9,59.8,8.6,08:00,1033.0
2024-09-06,Lunch,Curd,639.0,,70.1,32.0,13:00,
2024-09-06,Supper,,,,,,,
2024-09-06,Dinner,Khichdi,379.0,12.2,62.0,25.4,20:30,96.0
2024-09-07,Breakfast,Poha,428.0,12.4,27.8,26.8,08:00,219.0
2024-09-07,Lunch,Dal,308.0,34.9,,33.6,13:00,1023.0
2024-09-07,Supper,,,,,,,
2024-09-07,Dinner,,,,,,,
2024-09-08,Breakfast,Pancakes,637.0,27.2,69.7,32.9,08:00,1519.0
2024-09-08,Lunch,Dal,575.0,11.9,48.3,16.0,13:00,187.0
2024-09-08,Supper,,,,,,,
2024-09-08,Dinner,,,,,,,
2024-09-09,Breakfast,Pancakes,677.0,34.3,50.7,15.1,08:00,191.0
2024-09-09,Lunch,Rice,363.0,35.4,39.1,12.9,13:00,66.0
2024-09-09,Supper,Sprouts,515.0,35.5,56.2,21.0,17:00,169.0
2024-09-09,Dinner,Khichdi,471.0,17.5,30.8,31.7,20:30,1444.0
2024-09-10,Breakfast,Smoothie,681.0,42.5,71.6,28.9,08:00,108.0
2024-09-10,Lunch,Curd,637.0,36.6,78.1,17.1,13:00,1641.0
2024-09-10,Supper,Fruit,545.0,30.1,84.1,9.0,17:00,417.0
2024-09-10,Dinner,Vegetables,464.0,39.5,36.4,16.2,20:30,485.0
2024-09-11,Breakfast,Toast,302.0,33.4,37.2,33.7,08:00,163.0
2024-09-11,Lunch,Curd,647.0,,60.8,20.0,13:00,545.0
2024-09-11,Supper,Sandwich,324.0,37.7,49.1,27.2,17:00,1316.0
2024-09-11,Dinner,Vegetables,537.0,27.6,,21.7,20:30,319.0
2024-09-12,Breakfast,Toast,445.0,36.3,85.9,27.0,08:00,
2024-09-12,Lunch,Curd,276.0,27.6,48.2,15.2,13:00,844.0
2024-09-12,Supper,Yogurt,298.0,27.0,,29.3,17:00,459.0
2024-09-12,Dinner,,,,,,,
2024-09-13,Breakfast,,,,,,,
2024-09-13,Lunch,Chicken,339.0,15.0,69.2,14.3,13:00,437.0
2024-09-13,Supper,,,,,,,
2024-09-13,Dinner,Fish,397.0,17.9,74.5,22.2,20:30,1241.0
2024-09-14,Breakfast,Oats,503.0,16.9,,24.8,08:00,1646.0
2024-09-14,Lunch,Chicken,514.0,27.3,39.4,24.6,13:00,
2024-09-14,Supper,,,,,,,
2024-09-14,Dinner,Fish,621.0,12.0,63.5,28.9,20:30,447.0
2024-09-15,Breakfast,Toast,312.0,33.7,44.9,31.3,08:00,254.0
2024-09-15,Lunch,Dal,550.0,23.7,86.7,33.5,13:00,
2024-09-15,Supper,,,,,,,
2024-09-15,Dinner,Soup,361.0,21.2,87.3,,20:30,942.0
2024-09-16,Breakfast,Pancakes,354.0,11.6,83.5,33.7,,1225.0
2024-09-16,Lunch,Paneer,389.0,33.9,75.7,19.1,13:00,1379.0
2024-09-16,Supper,Sandwich,280.0,,88.4,32.7,17:00,332.0
2024-09-16,Dinner,Soup,459.0,17.4,26.4,8.6,20:30,28.0
2024-09-17,Breakfast,Smoothie,436.0,22.0,50.8,18.1,,8.0
2024-09-17,Lunch,Curd,452.0,12.1,33.7,21.8,,975.0
2024-09-17,Supper,Sandwich,346.0,32.2,48.0,8.5,17:00,684.0
2024-09-17,Dinner,Tofu,612.0,36.4,63.1,,20:30,609.0
2024-09-18,Breakfast,Toast,477.0,34.7,,,08:00,356.0
2024-09-18,Lunch,,,,,,,
2024-09-18,Supper,,,,,,,
2024-09-18,Dinner,Fish,699.0,27.2,74.2,22.6,20:30,1301.0
2024-09-19,Breakfast,,,,,,,
2024-09-19,Lunch,,,,,,,
2024-09-19,Supper,Sandwich,354.0,34.9,71.3,20.0,17:00,961.0
2024-09-19,Dinner,Tofu,535.0,29.6,82.7,9.5,20:30,1578.0
2024-09-20,Breakfast,Toast,482.0,18.2,,20.4,08:00,423.0
2024-09-20,Lunch,Chicken,391.0,25.4,,10.8,13:00,461.0
2024-09-20,Supper,Fruit,280.0,14.1,80.3,31.7,17:00,
2024-09-20,Dinner,,,,,,,
2024-09-21,Breakfast,Poha,326.0,44.9,26.3,30.9,08:00,112.0
2024-09-21,Lunch,Paneer,421.0,11.1,37.0,34.0,13:00,382.0
2024-09-21,Supper,Sandwich,614.0,26.3,63.5,16.7,17:00,
2024-09-21,Dinner,,,,,,,
2024-09-22,Breakfast,,,,,,,
2024-09-22,Lunch,Rice,396.0,29.5,50.3,15.0,13:00,242.0
2024-09-22,Supper,Sandwich,398.0,17.7,,,17:00,277.0
2024-09-22,Dinner,Roti,273.0,15.5,81.1,10.3,20:30,330.0
2024-09-23,Breakfast,,,,,,,
2024-09-23,Lunch,,,,,,,
2024-09-23,Supper,Sprouts,610.0,10.9,69.2,,17:00,546.0
2024-09-23,Dinner,Fish,371.0,35.8,83.1,26.6,20:30,1135.0
2024-09-24,Breakfast,Eggs,665.0,18.7,28.7,11.6,08:00,52.0
2024-09-24,Lunch,,,,,,,
2024-09-24,Supper,,,,,,,
2024-09-24,Dinner,Fish,359.0,40.8,,33.2,20:30,359.0
2024-09-25,Breakfast,Pancakes,275.0,41.2,77.1,17.0,08:00,544.0
2024-09-25,Lunch,Salad,395.0,,54.7,30.8,13:00,44.0
2024-09-25,Supper,,,,,,,
2024-09-25,Dinner,Fish,638.0,39.9,79.4,18.8,20:30,967.0
2024-09-26,Breakfast,Toast,650.0,31.9,76.7,32.0,08:00,670.0
2024-09-26,Lunch,,,,,,,
2024-09-26,Supper,Sandwich,407.0,38.6,25.8,15.2,17:00,1140.0
2024-09-26,Dinner,Vegetables,365.0,19.7,48.1,29.2,20:30,
2024-09-27,Breakfast,Toast,663.0,29.5,52.8,31.1,08:00,363.0
2024-09-27,Lunch,Chicken,354.0,40.5,80.6,30.6,13:00,902.0
2024-09-27,Supper,,,,,,,
2024-09-27,Dinner,,,,,,,
2024-09-28,Breakfast,Eggs,278.0,44.2,41.0,32.9,08:00,143.0
2024-09-28,Lunch,Dal,593.0,31.6,54.1,17.3,13:00,716.0
2024-09-28,Supper,Sandwich,545.0,,62.5,25.6,17:00,284.0
2024-09-28,Dinner,Vegetables,694.0,37.8,26.6,18.0,20:30,1273.0
2024-09-29,Breakfast,Oats,698.0,,42.5,31.7,08:00,511.0
2024-09-29,Lunch,Salad,384.0,39.2,42.5,30.7,,198.0
2024-09-29,Supper,,,,,,,
2024-09-29,Dinner,,,,,,,
2024-09-30,Breakfast,,,,,,,
2024-09-30,Lunch,Rice,360.0,25.1,28.8,24.4,13:00,387.0
2024-09-30,Supper,Sprouts,473.0,36.6,79.8,28.1,17:00,996.0
2024-09-30,Dinner,,,,,,,
2024-10-01,Breakfast,Pancakes,637.0,16.8,33.1,,08:00,193.0
2024-10-01,Lunch,Salad,506.0,,69.2,15.8,13:00,493.0
2024-10-01,Supper,Fruit,386.0,10.5,41.9,20.6,17:00,469.0
2024-10-01,Dinner,,,,,,,
2024-10-02,Breakfast,Eggs,286.0,37.7,39.4,21.6,,563.0
2024-10-02,Lunch,Curd,358.0,27.3,48.6,32.9,13:00,242.0
2024-10-02,Supper,Nuts,686.0,29.9,47.1,20.7,17:00,1752.0
